Pickup_date,zone,borough,counts
2015-02-16,Downtown Brooklyn/MetroTech,Brooklyn,225
2015-02-16,Dyker Heights,Brooklyn,43
2015-02-16,East Chelsea,Manhattan,2073
2015-02-16,East Concourse/Concourse Village,Bronx,31
2015-02-16,East Elmhurst,Queens,71
2015-02-16,East Flatbush/Farragut,Brooklyn,61
2015-02-16,East Flatbush/Remsen Village,Brooklyn,39
2015-02-16,East Flushing,Queens,23
2015-02-16,East Harlem North,Manhattan,257
2015-02-16,East Harlem South,Manhattan,216
2015-02-16,East New York,Brooklyn,69
2015-02-16,East New York/Pennsylvania Avenue,Brooklyn,33
2015-02-16,East Tremont,Bronx,13
2015-02-16,East Village,Manhattan,2228
2015-02-16,East Williamsburg,Brooklyn,477
2015-02-16,Eastchester,Bronx,14
2015-02-16,Elmhurst,Queens,146
2015-02-16,Elmhurst/Maspeth,Queens,45
2015-02-16,Erasmus,Brooklyn,52
2015-02-16,Far Rockaway,Queens,6
2015-02-16,Financial District North,Manhattan,712
2015-02-16,Financial District South,Manhattan,220
2015-02-16,Flatbush/Ditmas Park,Brooklyn,229
2015-02-16,Flatiron,Manhattan,1231
2015-02-16,Flatlands,Brooklyn,63
2015-02-16,Flushing,Queens,86
2015-02-16,Flushing Meadows-Corona Park,Queens,12
2015-02-16,Fordham South,Bronx,10
2015-02-16,Forest Hills,Queens,213
2015-02-16,Forest Park/Highland Park,Queens,4
2015-02-16,Fort Greene,Brooklyn,342
2015-02-16,Fresh Meadows,Queens,27
2015-02-16,Garment District,Manhattan,883
2015-02-16,Glen Oaks,Queens,10
2015-02-16,Glendale,Queens,51
2015-02-16,Gowanus,Brooklyn,167
2015-02-16,Gramercy,Manhattan,1267
2015-02-16,Gravesend,Brooklyn,16
2015-02-16,Greenpoint,Brooklyn,665
2015-02-16,Greenwich Village North,Manhattan,1342
2015-02-16,Greenwich Village South,Manhattan,1074
2015-02-16,Grymes Hill/Clifton,Staten Island,2
2015-02-16,Hamilton Heights,Manhattan,210
2015-02-16,Hammels/Arverne,Queens,4
2015-02-16,Heartland Village/Todt Hill,Staten Island,2
2015-02-16,Highbridge,Bronx,38
2015-02-16,Highbridge Park,Manhattan,3
2015-02-16,Hillcrest/Pomonok,Queens,72
2015-02-16,Hollis,Queens,11
2015-02-16,Homecrest,Brooklyn,109
2015-02-16,Howard Beach,Queens,25
2015-02-16,Hudson Sq,Manhattan,701
2015-02-16,Hunts Point,Bronx,11
2015-02-16,Inwood,Manhattan,85
2015-02-16,Inwood Hill Park,Manhattan,5
2015-02-16,JFK Airport,Queens,2245
2015-02-16,Jackson Heights,Queens,253
2015-02-16,Jamaica,Queens,71
2015-02-16,Jamaica Estates,Queens,44
2015-02-16,Kensington,Brooklyn,64
2015-02-16,Kew Gardens,Queens,44
2015-02-16,Kew Gardens Hills,Queens,48
2015-02-16,Kingsbridge Heights,Bronx,15
2015-02-16,Kips Bay,Manhattan,559
2015-02-16,LaGuardia Airport,Queens,1729
2015-02-16,Laurelton,Queens,10
2015-02-16,Lenox Hill East,Manhattan,509
2015-02-16,Lenox Hill West,Manhattan,1042
2015-02-16,Lincoln Square East,Manhattan,1271
2015-02-16,Lincoln Square West,Manhattan,563
2015-02-16,Little Italy/NoLiTa,Manhattan,1529
2015-02-16,Long Island City/Hunters Point,Queens,370
2015-02-16,Long Island City/Queens Plaza,Queens,112
2015-02-16,Longwood,Bronx,10
2015-02-16,Lower East Side,Manhattan,1381
2015-02-16,Madison,Brooklyn,44
2015-02-16,Manhattan Beach,Brooklyn,19
2015-02-16,Manhattan Valley,Manhattan,290
2015-02-16,Manhattanville,Manhattan,83
2015-02-16,Marble Hill,Manhattan,18
2015-02-16,Marine Park/Floyd Bennett Field,Brooklyn,1
2015-02-16,Marine Park/Mill Basin,Brooklyn,44
2015-02-16,Maspeth,Queens,50
2015-02-16,Meatpacking/West Village West,Manhattan,1569
2015-02-16,Melrose South,Bronx,25
2015-02-16,Middle Village,Queens,55
2015-02-16,Midtown Center,Manhattan,1898
2015-02-16,Midtown East,Manhattan,1202
2015-02-16,Midtown North,Manhattan,1598
2015-02-16,Midtown South,Manhattan,1309
